content_id,genre_id
1480,23
1481,9
1481,31
1481,23
1482,29
1482,38
1483,12
1484,23
1484,19
1484,6
1485,15
1486,5
1486,17
1487,17
1488,13
1488,23
1488,1
1489,15
1489,38
1490,4
1490,23
1491,5
1492,17
1492,15
1492,38
1493,19
1493,1
1494,38
1494,36
1495,5
1495,17
1496,17
1496,15
1496,38
1497,5
1497,15
1497,38
1498,15
1498,38
1498,36
1499,14
1499,17
1499,11
1500,15
1501,15
1501,38
1501,3
1502,15
1502,36
1503,10
1504,23
1504,19
1504,6
1505,27
1506,25
1507,9
1507,25
1507,6
1508,5
1508,17
1509,9
1509,25
1510,28
1510,27
1511,17
1512,17
1512,38
1513,10
1514,15
1515,13
1515,23
1515,1
1516,17
1517,23
1517,19
1517,6
1518,15
1518,27
1519,28
1519,27
1520,5
1520,17
1520,15
1521,23
1521,1
1522,15
1522,11
1522,38
1523,15
1523,38
1523,36
1524,17
1524,15
1524,38
1525,14
1526,15
1526,38
1526,36
1527,17
1527,38
1527,36
1528,9
1528,25
1529,23
1529,19
1529,6
1530,38
1530,36
1531,16
1531,6
1532,15
1532,38
1532,36
1533,4
1533,23
1534,4
1534,42
1535,15
1535,38
1535,3
1536,23
1536,6
1536,1
1537,29
1537,39
1538,15
1539,12
1539,23
1540,12
1540,23
1541,15
1541,39
1542,9
1542,13
1542,4
1543,10
1544,20
1545,15
1545,11
1545,26
1546,25
1546,6
1547,4
1548,20
1549,20
1550,15
1550,11
1551,17
1551,36
1552,25
1553,1
1553,22
1553,34
1554,17
1555,23
1555,1
1555,34
1556,25
1556,6
1557,5
1558,5
1558,15
1559,28
1560,23
1560,42
1560,1
1561,17
1561,3
1561,27
1562,15
1562,38
1562,26
1563,23
1563,18
1563,22
1564,15
1564,3
1565,13
1565,23
1565,1
1566,38
1566,36
1567,15
1567,38
1567,36
1568,17
1568,38
1568,3
1569,15
1569,11
1569,38
1570,23
1570,6
1571,23
1571,19
1571,1
1572,17
1572,15
1572,38
1573,25
1573,6
1574,25
1574,6
1574,2
1575,4
1575,7
1576,28
1576,38
1577,5
1577,17
1578,28
1578,38
1578,27
1579,23
1579,19
1579,1
1580,6
1580,2
1581,5
1582,5
1583,15
1583,39
1584,23
1584,19
1584,1
1585,14
1585,15
1586,13
1586,1
1586,22
1587,13
1587,4
1587,23
1588,23
1588,1
1588,24
1589,5
1590,23
1590,19
1590,6
1591,6
1592,5
1592,17
1593,17
1593,38
1593,39
1594,13
1594,23
1594,1
1595,17
1595,38
1596,15
1596,11
1597,9
1597,20
1598,5
1598,15
1599,15
1599,38
1599,36
1600,17
1600,15
1600,38
1601,5
1602,17
1602,38
1603,17
1603,15
1603,38
1604,9
1604,4
1604,23
1605,10
1606,23
1606,6
1606,1
1607,17
1607,15
1607,38
1608,10
1609,14
1610,5
1611,39
1612,20
1613,17
1613,11
1614,15
1614,38
1614,36
1615,25
1616,20
1617,5
1617,17
1618,17
1619,9
1619,25
1620,25
1620,6
1621,14
1622,14
1623,31
1623,18
1623,30
1624,20
1624,19
1625,39
1626,23
1626,24
1626,22
1627,14
1627,17
1628,4
1629,9
1629,20
1630,29
1630,38
1631,15
1631,38
1632,39
1633,5
1634,14
1635,23
1635,18
1635,1
1636,5
1637,5
1637,28
1638,29
1638,38
1639,23
1639,20
1640,23
1640,1
1640,2
1641,23
1641,19
1641,6
1642,20
1643,14
1643,38
1644,38
1644,39
1645,17
1645,38
1645,3
1646,10
1647,14
1647,15
1647,38
1648,17
1648,38
1648,36
1649,29
1650,12
1650,13
1650,23
1651,27
1652,5
1652,17
1653,29
1653,38
1653,39
1654,29
1654,38
1654,39
1655,23
1655,19
1655,6
1656,5
1656,17
1657,15
1658,15
1658,38
1659,23
1659,6
1659,1
1660,14
1661,28
1661,27
1662,23
1662,19
1662,1
1663,14
1663,17
1663,38
1664,5
1664,27
1665,14
1666,38
1666,39
1667,5
1668,4
1668,23
1669,23
1669,1
1670,15
1671,23
1671,19
1671,6
1672,5
1672,17
1673,4
1673,20
1674,15
1674,38
1675,14
1675,17
1675,38
1676,17
1676,38
1676,27
1677,15
1677,38
1677,36
1678,38
1678,36
1679,38
1679,39
1680,14
1680,15
1680,38
1681,15
1681,38
1681,39
1682,5
1682,17
1682,15
1683,17
1683,15
1683,38
1684,17
1684,38
1685,20
1686,15
1686,38
1687,10
1688,25
1688,6
1689,4
1689,20
1690,15
1690,36
1691,28
1692,27
1692,36
1693,20
1694,12
1694,25
1695,5
1695,17
1696,36
1697,25
1698,20
1699,9
1699,23
1699,1
1700,5
1700,40
1700,17
1701,39
1702,24
1702,22
1702,34
1703,5
1703,17
1704,5
1704,27
1705,28
1705,38
1706,15
1706,38
1707,13
1707,23
1707,42
1708,38
1708,36
1709,23
1709,1
1710,15
1710,38
1710,36
1711,15
1711,11
1712,13
1712,23
1712,1
1713,17
1713,15
1713,38
1714,15
1714,38
1714,3
1715,29
1716,23
1716,20
1717,6
1718,18
1718,1
1719,13
1719,4
1720,28
1720,38
1721,15
1721,38
1722,8
1723,19
1723,6
1723,1
1724,12
1724,25
1725,12
1725,25
1726,15
1726,38
1727,20
1728,15
1728,38
1729,15
1729,11
1729,38
1730,17
1731,23
1731,6
1731,1
1732,15
1732,3
1732,36
1733,15
1733,38
1733,36
1734,13
1734,4
1734,23
1735,17
1735,36
1736,15
1736,38
1736,36
1737,5
1737,17
1737,36
1738,23
1738,1
1738,24
1739,15
1739,36
1740,17
1740,15
1740,36
1741,23
1741,19
1741,6
1742,15
1742,38
1743,10
1744,15
1744,38
1745,28
1745,38
1746,28
1747,23
1747,6
1747,1
1748,41
1748,39
1749,20
1750,5
1750,17
1751,19
1751,1
1751,2
1752,5
1753,5
1754,5
1755,20
1756,4
1757,25
1758,25
1759,25
1760,25
1761,25
1761,6
1762,5
1762,17
1763,14
1764,15
1764,11
1764,39
1765,15
1765,39
1766,25
1766,6
1767,13
1767,23
1767,1
1768,15
1769,14
1769,15
1769,26
1770,13
1770,23
1770,21
1771,17
1771,26
1772,4
1772,23
1773,14
1773,15
1773,38
1774,23
1774,20
1775,15
1775,11
1775,39
1776,29
1776,11
1777,15
1777,38
1778,29
1778,38
1779,25
1779,21
1780,18
1780,30
1781,15
1781,38
1781,39
1782,4
1782,20
1783,13
1783,23
1783,1
1784,29
1784,38
1785,29
1785,38
1786,17
1786,36
1787,38
1788,27
1789,29
1789,38
1790,28
1791,12
1792,25
1793,28
1793,38
1793,26
1794,17
1795,23
1795,19
1795,22
1796,17
1796,38
1796,27
1797,14
1797,15
1797,11
1798,15
1798,27
1799,17
1799,38
1799,3
1800,23
1800,18
1800,1
1801,4
1801,23
1802,5
1802,27
1803,15
1803,39
1804,13
1804,23
1804,42
1805,1
1806,28
1807,29
1807,38
1808,15
1808,38
1808,36
1809,17
1809,15
1809,27
1810,15
1810,38
1810,36
1811,15
1811,11
1812,17
1812,15
1812,11
1813,28
1813,38
1814,16
1815,15
1815,36
1815,39
1816,5
1817,14
1817,29
1818,40
1818,15
1818,38
1819,15
1819,38
1819,27
1820,17
1820,15
1820,38
1821,28
1821,38
1822,15
1822,11
1822,38
1823,40
1823,15
1823,11
1824,28
1824,38
1825,15
1825,38
1826,15
1826,38
1826,36
1827,15
1827,11
1827,38
1828,15
1828,11
1828,38
1829,13
1829,4
1830,15
1830,38
1831,17
1831,38
1831,36
1832,28
1832,38
1833,15
1833,38
1834,5
1834,17
1835,23
1835,19
1835,6
1836,14
1837,17
1837,38
1837,36
1838,1
1838,2
1839,14
1840,23
1840,18
1840,1
1841,13
1841,23
1841,42
1842,25
1842,6
1843,15
1844,29
1844,39
1845,5
1846,14
1847,14
1847,17
1847,38
1848,9
1848,25
1849,6
1850,15
1850,38
1851,15
1851,38
1851,36
1852,6
1852,2
1853,25
1854,28
1854,38
1855,6
1855,1
1856,14
1856,38
1856,36
1857,28
1857,27
1858,28
1858,38
1859,38
1859,36
1859,39
1860,5
1861,20
1861,6
1862,17
1862,15
1862,38
1863,32
1863,15
1863,38
1864,17
1864,38
1864,36
1865,25
1865,6
1866,17
1866,38
1867,15
1867,38
1868,29
1869,4
1870,17
1870,38
1870,36
1871,17
1871,38
1872,5
1873,17
1873,15
1873,11
1874,1
1874,24
1874,22
1875,28
1875,38
1875,27
1876,23
1876,19
1876,6
1877,15
1877,38
1878,13
1878,23
1878,1
1879,18
1879,1
1879,30
1880,17
1880,29
1881,23
1881,1
1881,22
1882,17
1883,28
1883,27
1884,5
1885,15
1885,36
1886,9
1886,4
1886,23
1887,28
1888,28
1888,3
1889,15
1889,38
1889,26
1890,25
1891,25
1892,17
1892,38
1892,36
1893,5
1894,25
1894,6
1895,19
1895,6
1895,1
1896,25
1896,1
1897,15
1897,38
1898,17
1898,15
1898,38
1899,29
1899,38
1899,39
1900,17
1900,38
1900,36
1901,17
1901,29
1902,17
1902,38
1902,36
1903,14
1903,17
1903,38
1904,15
1904,39
1905,28
1905,3
1906,14
1906,15
1906,38
1907,1
1908,23
1908,19
1908,1
1909,12
1909,23
1909,2
1910,14
1910,15
1911,13
1911,23
1911,22
1912,28
1913,14
1913,17
1913,15
1914,28
1914,38
1915,4
1915,23
1916,23
1916,1
1917,28
1917,27
1918,23
1918,19
1918,42
1919,12
1919,23
1920,17
1920,38
1920,36
1921,17
1921,11
1921,38
1922,14
1922,15
1923,6
1924,6
1924,1
1925,15
1925,39
1926,13
1926,23
1926,42
1927,28
1928,15
1928,38
1929,12
1929,23
1930,6
1931,15
1931,38
1931,39
1932,15
1932,3
1933,28
1933,3
1934,13
1934,1
1935,28
1936,10
1937,14
1938,28
1938,38
1938,27
1939,15
1939,11
1939,38
1940,17
1940,15
1940,38
1941,17
1941,38
1941,27
1942,17
1942,38
1942,27
1943,17
1943,38
1943,36
1944,17
1944,38
1944,27
1945,15
1945,38
1945,36
1946,15
1946,38
1946,39
1947,17
1947,38
1947,27
1948,4
1949,23
1949,18
1949,1
1950,6
1951,15
1951,11
1951,38
1952,13
1952,4
1952,23
1953,25
1953,6
1954,15
1954,38
1955,6
1956,23
1956,1
1956,22
1957,28
1957,38
1957,27
1958,14
1958,41
1958,26
1959,4
1960,14
1960,5
1960,15
1961,28
1962,4
1963,28
1964,15
1964,38
1965,14
1965,38
1966,14
1966,38
1967,14
1967,38
1968,14
1968,38
1969,14
1969,38
1970,14
1970,38
1971,29
1971,38
1971,39
1972,17
1972,38
1973,14
1973,38
1974,25
1974,6
1975,15
1975,38
1975,36
1976,17
1976,38
1977,15
1977,38
1977,39
1978,15
1978,11
1978,38
1979,1
1979,24
1979,22
1980,20
1981,13
1981,1
1981,34
1982,17
1982,38
1982,36
1983,38
1983,39
1984,12
1984,23
1985,28
1985,38
1985,27
1986,5
1986,17
1987,38
1987,39
1988,15
1988,11
1989,23
1989,6
1989,1
1990,23
1990,1
1990,2
1991,4
1991,7
1992,9
1992,13
1992,23
1993,10
1994,13
1994,23
1994,1
1995,20
1996,15
1996,39
1997,15
1997,38
1997,39
1998,14
1998,38
1999,9
1999,23
1999,1
2000,28
2000,38
2001,10
2002,15
2002,11
2002,36
2003,4
2003,23
2003,20
2004,5
2004,17
2005,5
2006,15
2006,38
2006,27
2007,9
2007,25
2008,5
2008,17
2008,15
2009,23
2009,6
2009,1
2010,6
2011,5
2012,5
2012,17
2013,23
2013,42
2013,1
2014,9
2014,23
2014,6
2015,10
2016,15
2016,38
2016,39
2017,15
2017,38
2018,15
2018,38
2019,15
2019,38
2020,17
2020,15
2020,38
2021,5
2021,15
2021,38
2022,1
2023,25
2023,6
2024,15
2024,38
2024,36
2025,17
2025,38
2025,36
2026,17
2026,15
2026,38
2027,17
2027,15
2027,38
2028,5
2029,15
2029,38
2029,39
2030,17
2030,29
2031,17
2031,15
2031,11
2032,15
2032,38
2033,20
2034,13
2034,4
2034,23
2035,17
2035,38
2035,27
2036,28
2037,29
2037,38
2037,39
2038,23
2038,19
2038,1
2039,5
2039,28
2039,38
2040,15
2040,11
2040,38
2041,25
2042,28
2043,1
2043,30
2043,34
2044,15
2045,19
2045,1
2045,30
2046,15
2046,11
2047,17
2047,15
2047,38
2048,25
2049,17
2049,15
2049,11
2050,17
2050,38
2050,36
2051,10
2052,15
2052,11
2052,38
2053,17
2053,11
2053,36
2054,13
2054,23
2054,1
2055,4
2055,20
2056,15
2056,11
2056,38
2057,5
2057,17
2058,28
2058,38
2058,27
2059,4
2059,30
2060,14
2060,15
2060,36
2061,38
2061,36
2062,5
2062,27
2063,12
2063,23
2064,25
2065,23
2065,1
2066,35
2066,38
2067,12
2067,23
2067,34
2068,14
2068,35
2068,38
2069,16
2069,6
2070,23
2070,6
2071,25
2072,5
2072,17
2073,17
2074,6
2074,2
2075,17
2075,15
2075,38
2076,28
2076,38
2076,26
2077,5
2077,17
2078,15
2078,38
2078,26
2079,12
2079,23
2079,34
2080,5
2080,17
2081,9
2081,31
2081,25
2082,5
2083,17
2083,38
2083,36
2084,14
2085,15
2086,9
2086,13
2086,4
2087,23
2087,6
2087,1
2088,14
2088,38
2089,38
2089,39
2090,12
2090,23
2091,17
2091,15
2091,11
2092,29
2092,38
2092,39
2093,15
2093,37
2094,23
2094,42
2094,1
2095,15
2095,38
2095,3
2096,28
2097,20
2098,28
2098,38
2098,26
2099,25
2100,1
2100,2
2101,15
2101,39
2102,9
2102,20
2102,19
2103,23
2103,6
2104,15
2104,38
2104,39
2105,29
2105,11
2105,38
2106,6
2107,23
2107,20
2108,14
2108,5
2108,17
2109,23
2109,24
2109,22
2110,28
2110,3
2111,17
2111,38
2112,15
2112,38
2113,20
2114,4
2114,7
2115,5
2115,17
2116,17
2117,17
2117,15
2117,38
2118,17
2118,15
2118,38
2119,25
2120,28
2120,37
2120,38
2121,15
2121,38
2121,27
2122,14
2122,41
2123,13
2123,23
2123,21
2124,23
2124,19
2124,1
2125,23
2125,6
2125,1
2126,23
2126,1
2127,17
2127,38
2127,27
2128,23
2128,1
2128,30
2129,28
2129,38
2129,26
2130,5
2130,17
2131,15
2131,11
2132,5
2133,14
2134,13
2134,6
2134,1
2135,13
2135,23
2135,42
2136,25
2136,18
2136,30
2137,12
2137,25
2138,17
2138,15
2138,38
2139,15
2139,11
2140,15
2140,11
2140,39
2141,20
2142,14
2142,15
2142,38
2143,5
2143,17
2143,41
2144,10
2145,25
2145,6
2146,23
2146,20
2147,15
2147,36
2148,15
2148,38
2149,23
2149,1
2150,29
2150,39
2151,17
2151,38
2152,13
2152,23
2152,42
2153,20
2154,23
2154,20
2155,28
2156,5
2157,4
2157,7
2157,18
2158,25
2158,18
2158,30
2159,25
2160,17
2161,25
2162,28
2162,38
2162,27
2163,23
2163,1
2163,22
2164,28
2164,38
2164,26
2165,38
2165,39
2166,13
2166,4
2166,23
2167,5
2168,5
2168,17
2169,4
2169,23
2169,7
2170,10
2171,4
2172,17
2172,15
2172,11
2173,17
2174,6
2174,2
2175,25
2176,12
2176,19
2176,2
2177,14
2178,5
2179,25
2179,20
2179,1
2180,15
2180,36
2181,12
2181,23
2181,19
2182,25
2183,10
2184,3
2184,39
2185,9
2185,13
2185,23
2186,5
2186,17
2187,15
2187,38
2187,39
2188,17
2188,38
2188,36
2189,5
2190,20
2191,18
2191,22
2191,30
2192,15
2192,38
2193,12
2194,17
2194,15
2194,11
2195,23
2195,19
2195,6
2196,17
2196,38
2196,36
2197,15
2197,38
2197,39
2198,15
2198,11
2198,38
2199,15
2199,38
2199,39
2200,28
2201,28
2202,4
2203,17
2203,15
2203,11
2204,6
2204,1
2205,17
2205,38
2206,14
2206,38
2207,15
2207,11
2207,38
2208,5
2208,17
2209,5
2209,17
2210,15
2210,38
2211,38
2211,39
2212,15
2212,38
2212,36
2213,23
2213,20
2213,42
2214,17
2214,36
2215,4
2216,5
2216,17
2217,15
2217,38
2218,13
2218,4
2219,23
2219,6
2220,28
2220,27
2221,14
2221,15
2221,38
2222,10
2223,4
2223,42
2224,9
2224,13
2224,4
2225,15
2225,38
2226,25
2227,20
2227,19
2228,18
2228,1
2228,30
2229,28
2230,13
2230,1
2231,23
2231,1
2231,22
2232,17
2232,38
2233,39
2234,17
2234,38
2234,36
2235,15
2235,38
2235,36
2236,13
2236,23
2236,42
2237,5
2237,17
2238,20
2238,7
2239,9
2239,25
2239,6
2240,15
2240,38
2240,39
2241,17
2241,38
2242,4
2243,10
2244,28
2244,38
2244,27
2245,15
2245,38
2246,23
2246,20
2246,19
2247,4
2247,20
2247,7
2248,17
2248,38
2249,28
2250,25
2250,18
2250,6
2251,14
2252,13
2252,23
2252,1
2253,17
2253,38
2254,12
2254,23
2255,23
2255,19
2255,18
2256,23
2256,21
2256,19
2257,28
2257,26
2258,28
2258,3
2259,23
2259,1
2260,17
2260,11
2261,5
2262,10
2263,28
2263,26
2264,38
2264,27
2265,17
2265,38
2265,27
2266,14
2266,17
2266,15
2267,15
2267,38
2267,36
2268,15
2268,38
2269,14
2269,17
2269,15
2270,15
2270,11
2270,38
2271,17
2271,38
2271,27
2272,17
2272,15
2272,38
2273,15
2273,38
2273,39
2274,14
2274,15
2274,38
2275,14
2275,17
2275,38
2276,23
2276,19
2276,6
2277,15
2277,38
2277,36
2278,15
2278,38
2278,39
2279,15
2279,38
2279,26
2280,15
2280,11
2280,38
2281,17
2281,38
2281,36
2282,17
2282,15
2282,38
2283,17
2283,15
2283,38
2284,15
2284,11
2284,36
2285,15
2285,11
2285,38
2286,14
2286,38
2287,17
2287,15
2287,38
2288,17
2288,15
2288,38
2289,14
2289,15
2289,11
2290,15
2290,38
2290,39
2291,17
2291,15
2291,38
2292,17
2292,38
2293,25
2293,6
2294,23
2294,19
2294,42
2295,17
2295,36
2296,15
2296,38
2297,28
2298,23
2298,24
2298,22
2299,20
2300,25
2300,1
2301,17
2301,15
2301,38
2302,20
2303,10
2304,18
2304,22
2304,30
2305,28
2305,38
2306,9
2306,20
2307,23
2307,1
2308,25
2309,15
2309,38
2310,14
2310,17
2310,38
2311,28
2311,27
2312,39
2313,17
2313,38
2314,20
2314,19
2315,14
2315,38
2315,36
2316,17
2317,28
2317,38
2318,14
2318,41
2319,25
2320,17
2320,38
2320,36
2321,12
2321,23
2322,10
2323,23
2323,1
2324,14
2324,15
2324,38
2325,15
2325,38
2325,36
2326,28
2326,38
2327,15
2327,38
2328,13
2328,23
2328,1
2329,5
2329,15
2329,11
2330,23
2330,19
2330,42
2331,17
2331,27
2331,36
2332,4
2333,17
2333,38
2333,36
2334,15
2334,11
2334,38
2335,15
2335,38
2335,36
2336,15
2336,38
2336,36
2337,15
2337,38
2338,23
2338,21
2338,20
2339,38
2339,36
2340,14
2340,15
2340,38
2341,15
2341,38
2341,36
2342,28
2342,26
2343,29
2343,38
2344,9
2344,23
2344,20
2345,15
2345,11
2345,38
2346,10
2347,31
2347,1
2347,30
2348,15
2348,11
2348,38
2349,17
2349,38
2349,36
2350,23
2350,21
2350,19
2351,15
2351,11
2351,39
2352,15
2352,38
2353,4
2353,7
2354,17
2354,15
2354,38
2355,15
2355,38
2356,28
2356,3
2357,5
2357,17
2357,15
2358,20
2359,14
2359,15
2359,38
2360,23
2360,19
2360,1
2361,15
2361,38
2361,36
2362,15
2362,38
2363,6
2363,1
2363,2
2364,15
2364,38
2364,39
2365,35
2365,5
2365,38
2366,40
2366,15
2366,38
2367,40
2367,15
2367,38
2368,40
2368,15
2368,11
2369,40
2369,15
2369,38
2370,40
2370,15
2370,38
2371,28
2371,38
2371,26
2372,17
2372,38
2373,28
2373,38
2373,27
2374,14
2374,40
2374,15
2375,15
2375,38
2375,36
2376,40
2376,15
2376,38
2377,40
2377,15
2377,38
2378,5
2378,17
2379,23
2379,1
2379,24
2380,17
2380,11
2381,5
2381,15
2381,37
2382,15
2382,38
2383,29
2383,39
2384,20
2385,28
2385,27
2386,5
2386,26
2387,14
2387,15
2387,38
2388,15
2388,38
2388,39
2389,25
2389,6
2390,15
2390,38
2391,13
2391,1
2391,22
2392,15
2392,38
2392,36
2393,17
2393,15
2393,11
2394,14
2394,15
2395,20
2395,19
2396,6
2397,23
2397,16
2398,10
2399,35
2399,5
2400,12
2401,13
2401,23
2401,42
2402,13
2402,23
2402,1
2403,17
2403,15
2403,38
2404,17
2404,38
2405,23
2405,1
2405,24
2406,18
2406,30
2407,4
2407,20
2407,7
2408,17
2408,15
2408,11
2409,13
2409,23
2409,21
2410,23
2410,24
2410,22
2411,14
2411,38
2411,41
2412,15
2412,36
2413,15
2413,38
2413,36
2414,38
2414,39
2415,15
2415,11
2415,38
2416,13
2416,18
2416,1
2417,15
2417,11
2418,13
2418,1
2418,22
2419,15
2419,38
2420,17
2420,36
2421,15
2421,38
2422,17
2422,38
2423,20
2424,31
2424,18
2424,24
2425,14
2425,15
2425,11
2426,15
2426,38
2426,36
2427,12
2427,23
2428,15
2428,38
2428,36
2429,17
2429,38
2430,17
2430,38
2430,36
2431,17
2431,15
2431,11
2432,5
2432,28
2433,20
2434,17
2434,38
2435,17
2435,15
2435,38
2436,17
2436,38
2437,17
2437,38
2437,36
2438,17
2438,15
2438,38
2439,15
2439,38
2440,14
2440,17
2440,38
2441,5
2442,17
2442,15
2442,38
2443,17
2443,38
2443,36
2444,29
2444,38
2445,12
2445,23
2446,17
2446,15
2446,11
2447,17
2447,38
2447,36
2448,23
2448,21
2448,1
2449,17
2449,38
2450,12
2450,23
2451,23
2451,1
2452,14
2452,35
2452,5
2453,23
2453,21
2453,19
2454,23
2454,21
2454,19
2455,17
2455,15
2456,15
2457,15
2457,27
2457,36
2458,17
2458,15
2458,38
2459,10
2460,6
2461,15
2461,38
2461,36
2462,6
2462,1
2463,12
2463,23
2464,17
2464,29
2464,38
2465,17
2465,29
2465,38
2466,15
2466,38
2466,39
2467,25
2467,6
2468,15
2468,11
2468,38
2469,10
2470,14
2470,17
2470,38
2471,18
2471,30
2472,15
2472,39
2473,23
2473,18
2473,24
2474,1
2475,15
2475,38
2476,15
2476,38
2476,27
2477,9
2477,4
2477,23
2478,29
2478,38
2478,39
2479,35
2479,5
2480,14
2480,17
2480,36
2481,6
2482,15
2482,38
2482,36
2483,17
2483,15
2483,38
2484,17
2484,38
2485,17
2485,38
2485,36
2486,17
2486,38
2486,36
2487,23
2487,21
2487,6
2488,17
2488,15
2488,38
2489,17
2489,15
2489,38
2490,17
2490,38
2491,17
2491,38
2491,36
2492,17
2492,15
2492,38
2493,17
2493,38
2494,15
2494,38
2495,27
2496,4
2496,23
2496,42
2497,15
2497,11
2498,15
2498,11
2498,36
2499,17
2499,38
2500,23
2500,42
2500,1
2501,17
2501,15
2501,11
2502,17
2502,38
2503,14
2503,38
2504,17
2504,38
2504,36
2505,17
2505,38
2506,17
2506,38
2507,17
2507,38
2508,16
2508,6
2509,19
2509,1
2510,17
2510,38
2510,36
2511,17
2511,38
2512,15
2512,11
2512,38
2513,17
2513,38
2513,36
2514,15
2514,38
2515,9
2515,23
2515,20
2516,16
2516,6
2517,14
2517,17
2517,38
2518,23
2518,21
2518,19
2519,23
2519,21
2519,18
2520,31
2520,25
2520,18
2521,15
2521,38
2522,17
2522,38
2522,36
2523,13
2523,23
2523,1
2524,1
2525,20
2525,6
2526,12
2526,23
2526,24
2527,25
2527,18
2527,30
2528,13
2528,23
2528,1
2529,23
2529,21
2529,24
2530,25
2531,9
2531,13
2531,23
2532,15
2532,38
2532,36
2533,15
2533,38
2533,36
2534,5
2534,15
2534,38
2535,14
2535,38
2535,36
2536,15
2536,38
2537,15
2537,11
2537,38
2538,38
2538,39
2539,17
2539,15
2539,38
2540,28
2540,38
2541,17
2541,36
2542,15
2542,38
2542,36
2543,25
2544,17
2545,5
2545,17
2545,38
2546,14
2546,17
2546,32
2547,13
2547,23
2547,1
2548,28
2549,13
2549,4
2550,15
2550,39
2551,15
2551,11
2551,38
2552,6
2552,1
2553,23
2553,20
2554,23
2554,1
2555,25
2555,34
2556,38
2556,41
2557,38
2557,41
2557,39
2558,23
2558,18
2558,6
2559,15
2559,38
2560,28
2561,17
2561,38
2561,36
2562,10
2563,5
2563,17
2564,5
2564,17
2564,27
2565,15
2565,38
2566,23
2566,42
2566,6
2567,15
2567,26
2568,17
2568,38
2569,4
2570,20
2571,15
2571,26
2572,10
2573,5
2573,15
2573,36
2574,15
2574,11
2574,39
2575,4
2575,7
2576,4
2577,15
2577,11
2578,28
2579,38
2579,39
2580,5
2581,1
2582,28
2582,3
2583,5
2583,17
2584,25
2585,17
2585,15
2585,38
2586,23
2586,1
2587,12
2587,19
2588,38
2588,39
2589,25
2589,6
2590,29
2590,38
2590,39
2591,13
2591,1
2591,22
2592,17
2592,15
2592,3
2593,17
2593,36
2594,5
2595,5
2596,5
2597,5
2597,17
2598,39
2599,12
2599,23
2600,13
2600,23
2600,42
2601,1
2601,30
2602,17
2602,38
2602,36
2603,13
2603,23
2603,1
2604,13
2604,23
2604,1
2605,28
2605,3
2606,15
2606,38
2607,13
2607,23
2607,21
2608,17
2608,15
2608,38
2609,28
2610,9
2610,23
2610,20
2611,14
2611,17
2611,15
2612,23
2612,1
2613,17
2613,15
2613,38
2614,14
2614,17
2614,38
2615,17
2615,38
2616,17
2616,15
2616,38
2617,17
2617,38
2617,27
2618,15
2618,11
2618,38
2619,17
2619,38
2620,17
2620,38
2621,17
2621,38
2622,14
2622,17
2622,38
2623,15
2623,37
2624,14
2624,17
2624,38
2625,17
2625,38
2626,15
2626,38
2626,36
2627,15
2627,11
2627,38
2628,4
2628,7
2629,9
2629,23
2629,18
2630,14
2630,17
2630,38
2631,17
2631,15
2631,38
2632,23
2632,21
2632,19
2633,28
2633,27
2634,17
2634,38
2635,17
2635,15
2635,11
2636,14
2636,38
2637,15
2637,38
2637,26
2638,15
2638,38
2639,17
2639,15
2639,38
2640,23
2640,1
2641,9
2641,23
2641,6
2642,25
2642,6
2643,38
2643,39
2644,23
2644,1
2644,2
2645,10
2646,12
2646,13
2646,23
2647,17
2647,38
2648,17
2648,38
2649,23
2649,42
2649,6
2650,15
2650,38
2651,38
2651,39
2652,4
2652,7
2652,6
2653,28
2653,3
2654,38
2654,39
2655,15
2655,38
2656,38
2656,39
2657,5
2657,17
2658,9
2658,23
2658,20
2659,12
2659,23
2660,6
2661,13
2661,23
2661,42
2662,20
2663,6
2664,17
2664,15
2664,38
2665,25
2666,13
2666,23
2666,21
2667,6
2668,17
2668,38
2669,15
2669,38
2669,39
2670,13
2670,23
2670,42
2671,13
2671,23
2671,6
2672,15
2672,38
2673,15
2673,11
2674,38
2674,39
2675,17
2675,15
2675,38
2676,23
2676,16
2676,6
2677,13
2677,23
2677,18
2678,17
2679,5
2679,15
2679,27
2680,10
2681,17
2682,5
2682,17
2682,38
2683,15
2683,38
2683,36
2684,17
2684,15
2684,11
2685,13
2685,4
2686,15
2686,38
2686,36
2687,10
2688,15
2688,38
2689,17
2689,15
2689,38
2690,28
2691,14
2691,11
2691,38
2692,6
2693,28
2693,38
2693,27
2694,17
2694,38
2694,36
2695,17
2695,15
2695,38
2696,5
2696,17
2696,26
2697,13
2697,23
2697,1
2698,15
2699,12
2699,23
2699,19
2700,23
2700,20
2701,17
2701,15
2701,38
2702,14
2702,5
2702,41
2703,10
2704,15
2704,11
2705,15
2705,11
2706,29
2706,11
2706,41
2707,15
2707,11
2707,39
2708,14
2709,23
2709,42
2709,1
2710,14
2710,17
2711,1
2711,30
2711,2
2712,28
2712,38
2713,17
2713,15
2713,11
2714,14
2714,35
2714,38
2715,35
2715,38
2715,41
2716,15
2716,38
2717,14
2717,15
2717,38
2718,5
2719,6
2720,10
2721,17
2721,15
2721,38
2722,14
2722,15
2722,38
2723,17
2723,15
2723,38
2724,14
2724,15
2724,38
2725,17
2725,15
2725,38
2726,14
2726,15
2726,38
2727,17
2727,15
2727,38
2728,13
2728,4
2729,17
2729,38
2729,36
2730,29
